,GroupSize,Maximal Similarity,Maximal Similarity(Refined) 
412,414,0.294643017935,0.648649998656
413,415,0.109688226974,0.162143871529
414,416,0.138599740796,0.210106675835
415,417,0.459042676558,0.761479229159
416,418,0.243875668214,0.432493203596
417,419,0.186693442658,0.369457595471
418,420,0.262355683944,0.433263571349
419,421,0.169903840492,0.384033875445
420,422,0.232452478138,0.701312628647
421,423,0.23328491229,0.300974065618
422,424,0.231966619292,0.358185770761
423,425,0.16881578107,0.256064858548
424,426,0.280517987848,0.280517987848
425,427,0.51033629345,0.51033629345
426,428,0.264911433084,0.264911433084
427,429,0.601759693493,0.789885548798
428,430,0.282659974983,0.508469559188
429,431,0.300831183866,0.492593195507
430,432,0.168310498088,0.265492243018
431,433,0.343593154816,0.859256876183
432,434,0.191886424678,0.275553253778
433,435,0.275719860156,0.394687016214
434,436,0.259938740327,0.51732430052
435,437,0.338009292807,0.655502617903
436,438,0.427083333333,0.427083333333
437,439,0.190495995512,0.387016764793
438,440,0.198102729258,0.284159740534
439,441,0.181651540814,0.386643990533
440,442,0.185407509833,0.255653346563
441,443,0.195968621764,0.644405735669
442,444,0.283255545637,0.283255545637
443,445,0.382972149928,0.502473830413
444,446,0.244068189098,0.339275758304
445,447,0.136381525705,0.190261355669
446,448,0.288010094303,0.55989554305
447,449,0.180692555872,0.361569138415
448,450,0.216607277457,0.4668717965
449,451,0.145814587142,0.280492949212
450,452,0.114867620161,0.129813095757
451,453,0.394598727512,1.0
452,454,0.157559981601,0.236695636111
453,455,0.142681726881,0.254608210538
454,456,0.18523805562,0.279389162105
455,457,0.247828332044,0.344455371232
456,458,0.127569743963,0.20657744727
457,459,0.306551793193,0.550906733527
458,460,0.165824509817,0.222358229161
459,461,0.254443835754,0.355830998524
460,462,0.331738616837,0.503057018144
461,463,0.208775758876,0.288996279035
462,464,0.237252980204,0.365403800859
463,465,0.301903065929,0.451946070205
464,466,0.118906707892,0.190855857956
465,467,0.246172226214,0.339283308152
466,468,0.119115920421,0.176252225289
467,469,0.171550297241,0.365485589555
468,470,0.169035781176,0.222714267299
469,471,0.290137051158,0.3620924665
470,472,0.446121999708,0.67938005441
471,473,0.190521095867,0.381507489942
472,474,0.167704222196,0.167704222196
473,475,0.236302226452,0.319575174001
474,476,0.110447802308,0.19740173577
475,477,0.192296387832,0.28535518667
476,478,0.297271822634,0.459203960722
477,479,0.264859274259,0.389569642707
478,480,0.208553032917,0.276232448026
479,481,0.216108755328,0.359686164373
480,482,0.242613259837,0.370126682539
481,483,0.129677456454,0.156882494768
482,484,0.23849872016,0.478214560773
483,485,0.329282894167,0.450787891159
484,486,0.15653898947,0.336631881262
485,487,0.5,0.843091544939
486,488,0.25011579338,0.51255634687
487,489,0.199497576196,0.332937377291
488,490,0.219975295831,0.335018547923
489,491,0.241708503203,0.345343024311
490,492,0.226487256412,0.324342515191
491,493,0.20442517039,0.320995907533
492,494,0.287430543227,0.407191847603
493,495,0.177271692711,0.247817497109
494,496,0.299618988603,0.469328622109
495,497,0.153509660233,0.181577476462
496,498,0.246480895161,0.345822377059
497,499,0.580116334228,0.580116334228
498,500,0.237152256448,0.441740833133
499,501,0.294529660921,0.427630562912
500,502,0.394460056866,0.646359074039
501,503,0.291670706424,0.631282170434
502,504,0.224283338839,0.326161555235
503,505,0.206890191537,0.333199459795
504,506,0.182374787005,0.356068534959
505,507,0.173161667476,0.263983718034
506,508,0.177155939759,0.299834963809
507,509,0.304305291557,0.481780095636
508,510,0.138154019042,0.229868529209
509,511,0.193293103837,0.261708821651
510,512,0.142105064704,0.229175951085
511,513,0.188518304839,0.252214097734
512,514,0.808834409117,0.808834409117
513,515,0.186555701329,0.32851183932
514,516,0.491510980051,0.576425599371
515,517,0.215966754924,0.395493865226
516,518,0.199214172315,0.280043102976
517,519,0.207617198101,0.207617198101
518,520,0.275845149909,0.451232480646
519,521,0.219166786578,0.339516724976
520,522,0.158129709481,0.300772462393
521,523,0.177353634049,0.286102958823
522,524,0.161788565237,0.227535555294
523,525,0.270161123696,0.355575605222
524,526,0.337301401551,0.460310293106
525,527,0.11037212243,0.15890650647
526,528,0.240543068222,0.552396791443
527,529,0.113480879515,0.151838367262
528,530,0.21246007216,0.46156574172
529,531,0.171128709119,0.299988169859
530,532,0.161217413624,0.362999337952
531,533,0.118234238082,0.181898266487
532,534,0.240273864034,0.240273864034
533,535,0.214423398956,0.334354421459
534,536,0.254856305265,0.450940665446
535,537,0.249341192528,0.346811903333
536,538,0.142606321827,0.221649296551
537,539,0.389836498721,0.735218349671
538,540,0.147410566991,0.207196931845
539,541,0.286908143135,0.311917321619
540,542,0.195686089102,0.27362250356
541,543,0.401796142953,0.584991930909
542,544,0.180611852828,0.180611852828
543,545,0.268348444089,0.378247646636
544,546,0.18018253645,0.261222216816
545,547,0.16137873388,0.223515262765
546,548,0.209194707585,0.209194707585
547,549,0.382922817259,0.645470961679
548,550,0.215802620305,0.327667669246
549,551,0.263654155779,0.548390628673
550,552,0.116106433515,0.208870959445
551,553,0.203781520421,0.558333535912
552,554,0.182735507385,0.290831521408
553,555,0.108296666175,0.163805875842
554,556,0.121791670081,0.140668432773
555,557,0.146879256112,0.253612530096
556,558,0.181105050749,0.242754582243
557,559,0.296627519952,0.296627519952
558,560,0.174202591542,0.228637434009
559,561,0.138676714799,0.191776676217
560,562,0.216881351465,0.298238585043
561,563,0.370969398387,0.56858589482
562,564,0.299960076102,0.478441773203
563,565,0.153713652341,0.2201580577
564,566,0.344643526235,0.591153799088
565,567,0.148122656126,0.176458185711
566,568,0.16381895844,0.280766499011
567,569,0.20410389058,0.327596272437
568,570,0.109022036456,0.141509616932
569,571,0.147521569165,0.2662576244
570,572,0.133249119248,0.135880673556
571,573,0.178589056249,0.299670626633
572,574,0.223987148652,0.358710703831
573,575,0.170260067285,0.251057487858
574,576,0.209967520627,0.302075751658
575,577,0.179810989265,0.590608017573
576,578,0.252921513916,0.368373888631
577,579,0.300886202146,0.524750770886
578,580,0.126679246444,0.193711979671
579,581,0.104556393328,0.106176294942
580,582,0.23878277893,0.3627905584
581,583,0.153619148427,0.200785522539
582,584,0.370377121277,0.767194512245
583,585,0.211691890449,0.207132868216
584,586,0.326826336393,0.552672884551
585,587,0.235222043522,0.390425646611
586,588,0.198449825314,0.315618494115
587,589,0.252720868676,0.386624178412
588,590,0.227751259345,0.355212421906
589,591,0.137579144841,0.154778568943
590,592,0.20461777933,0.272183879387
591,593,0.298818254572,0.552186618412
592,594,0.25658691608,0.360973284614
593,595,0.157503877182,0.216138023203
594,596,0.155721315338,0.236832821895
595,597,0.210280702399,0.289348624848
596,598,0.181811920531,0.270789048904
597,599,0.211305117474,0.32595385846
598,600,0.747762121951,0.747762121951
599,601,0.319218254558,0.544866862999
600,602,0.222063705156,0.372611050609
601,603,0.173110733554,0.290135832909
602,604,0.17082683126,0.295191742217
603,605,0.152414220398,0.195765960348
604,606,0.171800960675,0.235908745232
605,607,0.198505195603,0.271832498595
606,608,0.269169388893,0.467408149785
607,609,0.164663984035,0.243994882901
608,610,0.16409442642,0.23108806542
609,611,0.184088230761,0.255329952911
610,612,0.116697837321,0.194036971604
611,613,0.147998548839,0.263871294737
612,614,0.225630618157,0.285671114202
613,615,0.294968257888,0.380373578298
614,616,0.232384599172,0.383752047053
615,617,0.326314560727,0.571363628653
616,618,0.111343311098,0.155940965605
617,619,0.21507237922,0.445191001894
618,620,0.173994173833,0.310331785997
619,621,0.124805734376,0.144688712205
620,622,0.316481714317,0.537526759593
621,623,0.145571464388,0.183611369757
622,624,0.510762519273,0.690188803057
623,625,0.208032369065,0.294428398084
624,626,0.164597752665,0.212208270778
625,627,0.241247944692,0.428056059413
626,628,0.258739254491,0.425212320873
627,629,0.154072475937,0.158183588955
628,630,0.273129221698,0.273129221698
629,631,0.519596545042,1.0
630,632,0.23252202246,0.344741526006
631,633,0.220765218324,0.316748258938
632,634,0.223248099014,0.319578100095
633,635,0.401943878333,0.746234127814
634,636,0.222997210021,0.340562434981
635,637,0.141618207168,0.194832286661
636,638,0.112112894923,0.145154455463
637,639,0.203856936302,0.278936717217
638,640,0.190914281412,0.257687409667
639,641,0.109701382711,0.139109518706
640,642,0.117625699166,0.149929535503
641,643,0.182518239162,0.260584966481
642,644,0.121188779647,0.144338892481
643,645,0.182807984728,0.255851516261
644,646,0.1471259223,0.210566323666
645,647,0.425917752316,0.803548000379
646,648,0.163300211224,0.229127318448
647,649,0.244769543057,0.34618837818
648,650,0.146134786208,0.212520871714
649,651,0.218076970167,0.517996211552
650,652,0.106035258862,0.186297812858
651,653,0.241980578733,0.369079975961
652,654,0.197413238622,0.313963599063
653,655,0.5,1.0
654,656,0.114545841141,0.140248791091
655,657,0.212688753522,0.288249737884
656,658,0.308229647907,0.674584883204
657,659,0.168560990098,0.259977839495
658,660,0.228510309525,0.415355053472
659,661,0.19225766965,0.276653342067
660,662,0.181772585026,0.482476779524
661,663,0.242388189326,0.418185765423
662,664,0.169376767423,0.201835739886
663,665,0.129990921378,0.216654199245
664,666,0.218045452307,0.560339485119
665,667,0.175043747588,0.287083897078
666,668,0.159483985361,0.242203133531
667,669,0.205459554082,0.345530384993
668,670,0.249465297931,0.41041138004
669,671,0.197214744103,0.283969250697
670,672,0.195768554009,0.788275846721
671,673,0.192584233971,0.332645836301
672,674,0.175982437911,0.253331735953
673,675,0.167015373513,0.230397918764
674,676,0.388966158544,0.733532157873
675,677,0.219359116545,0.323486263343
676,678,0.216312256112,0.434590261277
677,679,0.201391620492,0.28320513391
678,680,0.135798462001,0.169753953864
679,681,0.279754230621,0.398396114384
